id,conf,year,times,x,y,
1086,0,2006,0,-10.649641,57.606136,
1087,0,2006,4,2.8524332,11.014159,
1088,0,2006,0,-42.903072,22.577198,
1089,0,2006,9,10.923925,-11.116871,
1090,0,2006,3,-4.3822355,9.836321,
1091,0,2006,0,13.416704,-17.188665,
1092,0,2006,0,-1.116379,-18.80049,
1093,0,2006,2,-1.4697292,17.63714,
1094,0,2006,9,6.5399575,40.972393,
1095,0,2006,0,-51.497402,-11.18365,
1096,0,2006,4,10.731927,41.73506,
1097,0,2006,1,-8.095878,20.695929,
1098,0,2006,7,7.553036,28.351198,
1099,0,2006,2,-40.421608,7.4404874,
1100,0,2006,6,-53.52031,35.372154,
1101,0,2006,4,4.9643064,25.665565,
1102,0,2006,0,-69.60761,-3.8329015,
1103,0,2006,2,-24.222273,-55.55759,
1104,0,2006,12,-30.700508,-39.191334,
1105,0,2006,6,-59.259285,2.609709,
1106,0,2006,1,-48.598328,3.1881716,
1107,0,2006,4,-12.496876,37.073467,
1108,0,2006,15,15.027238,47.621864,
1109,0,2006,0,-60.77052,-9.347109,
1110,0,2006,6,-67.47679,1.5370103,
1111,0,2006,4,-25.38751,1.0359364,
1112,0,2006,0,-64.05743,-10.030047,
1113,0,2006,1,4.849169,37.0145,
1114,0,2006,3,-59.295757,-21.140005,
1115,0,2006,1,-62.721493,31.389193,
1116,0,2006,5,-24.722807,-41.29556,
1117,0,2006,9,-19.799591,-18.534662,
1118,0,2006,2,11.985205,-12.133923,
1119,0,2006,7,-37.259434,-32.16291,
1120,0,2006,0,-64.11758,31.844198,
1121,0,2006,16,22.064054,-2.6883907,
1122,0,2006,5,-76.98166,24.711424,
1123,0,2006,4,-5.6284337,20.697033,
1124,0,2006,1,-37.498737,50.24285,
1125,0,2006,5,-24.714602,-46.85164,
1126,0,2006,1,-37.213833,-4.631091,
1127,0,2006,5,32.563107,20.882711,
1128,0,2006,2,2.696054,-48.054432,
1129,0,2006,3,-3.9306862,17.358389,
1130,0,2006,3,-2.6479483,16.832268,
1131,0,2006,5,2.4869745,-49.56606,
1132,0,2006,13,-34.05901,40.78711,
1133,0,2006,0,-62.07738,-9.288111,
1134,0,2006,0,-16.790482,13.347227,
1135,0,2006,6,32.90634,26.646242,
1136,0,2006,3,-46.303307,-26.105064,
1137,0,2006,5,-16.04459,35.64934,
1138,0,2006,3,-29.39341,39.596397,
1139,0,2006,3,-4.619434,53.935284,
1140,1,2006,4,21.819983,-35.49243,
1141,1,2006,1,-3.7791412,52.620586,
1142,1,2006,3,49.632492,0.15084983,
1143,1,2006,2,50.723534,18.782793,
1144,1,2006,3,40.045918,-5.497447,
1145,1,2006,2,57.466187,15.247428,
1146,1,2006,5,51.706497,-39.76002,
1147,1,2006,5,55.067703,-6.4906917,
1148,1,2006,3,58.89829,-22.690771,
1149,1,2006,2,12.744241,-54.44463,
1150,1,2006,2,35.542625,19.079266,
1151,1,2006,12,31.022034,6.992955,
1152,1,2006,0,38.327576,-53.120506,
1153,1,2006,5,33.724182,-30.151136,
1154,1,2006,4,7.324685,-26.748337,
1155,1,2006,3,38.04097,10.724792,
1156,1,2006,5,56.95668,-47.31063,
1157,1,2006,3,54.698555,-43.70489,
1158,1,2006,6,63.93381,-45.1523,
1161,1,2006,11,32.03107,-32.21057,
1162,1,2006,2,51.955856,-0.8151788,
1163,1,2006,2,45.93325,12.045273,
1164,1,2006,4,42.908813,-26.55224,
1165,1,2006,7,45.36057,4.0152326,
1167,2,2005,10,36.0729,-26.734571,
1170,2,2005,3,35.503765,-21.898539,
1171,2,2005,3,42.0702,10.121095,
1172,2,2005,1,50.700954,-39.39775,
1173,2,2005,18,78.45952,-24.225315,
1174,2,2005,2,79.936165,-5.3758454,
1175,2,2005,5,57.141018,-21.587622,
1176,2,2005,8,50.65865,-32.213493,
1177,2,2005,15,35.693645,-31.418411,
1178,2,2005,27,45.582794,-25.092457,
1179,2,2005,1,34.68035,18.766779,
1180,2,2005,4,5.0238886,-30.515274,
1181,2,2005,6,18.001928,-33.238716,
1182,2,2005,5,30.821335,-24.04914,
1183,2,2005,31,21.473635,-10.083869,
1184,2,2005,2,-5.2474713,-44.62291,
1185,2,2005,9,82.60194,-17.14735,
1186,2,2005,3,39.57253,-14.2054615,
1187,2,2005,17,23.629795,-3.2459595,
1188,2,2005,1,-6.4968777,-45.397446,
1189,2,2005,3,-19.809814,-41.62067,
1190,2,2005,2,64.45309,-19.104387,
1192,2,2005,6,18.838455,-45.931026,
1193,2,2005,5,35.426456,34.68555,
1194,2,2005,7,37.429367,21.487303,
1195,2,2005,6,27.66332,37.359642,
1196,2,2005,4,10.5175295,-38.832855,
1197,2,2005,21,56.51861,19.50605,
1198,2,2005,6,39.20094,-28.509562,
1199,0,2005,3,-12.255501,56.125362,
1200,0,2005,11,-21.649376,26.414673,
1201,0,2005,15,-23.08705,-36.13036,
1202,0,2005,1,3.6267078,14.25348,
1203,0,2005,1,-55.773823,-8.317561,
1204,0,2005,0,-62.379784,22.274178,
1206,0,2005,2,-51.54851,-11.046245,
1207,0,2005,2,-27.78418,21.289831,
1208,0,2005,3,-29.934916,3.7175806,
1209,0,2005,2,-30.230755,-15.971303,
1210,0,2005,5,-52.4314,-9.06796,
1211,0,2005,7,45.313725,-13.409731,
1212,0,2005,5,-51.469856,7.0042305,
1214,0,2005,1,-41.649708,-17.35564,
1215,0,2005,1,-34.654617,-7.777726,
1216,0,2005,1,-9.714366,44.18006,
1217,0,2005,3,-25.68607,64.42263,
1218,0,2005,7,-15.698551,64.05612,
1219,0,2005,0,20.898102,23.036655,
1220,0,2005,2,-50.07185,13.37099,
1221,0,2005,7,-6.7293124,48.095257,
1222,0,2005,6,-8.434086,22.350042,
1223,0,2005,0,-27.63403,-4.8977413,
1224,0,2005,4,-70.262825,2.7783792,
1225,0,2005,1,-59.021637,22.587004,
1226,0,2005,1,-46.268482,2.3771148,
1227,0,2005,2,-3.1587796,-3.405136,
1228,0,2005,0,-31.495691,1.9257921,
1229,0,2005,4,-8.344379,46.592297,
1230,0,2005,3,-12.0000725,41.105095,
1231,0,2005,6,-42.86973,24.857985,
1232,0,2005,7,-42.69032,23.574629,
1233,0,2005,3,-30.912994,-19.944304,
1234,0,2005,4,-75.960045,26.749632,
1235,0,2005,4,46.447525,36.351006,
1236,0,2005,0,-25.022131,-17.11993,
1237,0,2005,0,-39.429153,10.288543,
1238,0,2005,4,-15.725884,25.708212,
1239,0,2005,5,29.158722,28.58207,
1240,0,2005,1,5.358293,6.4730144,
1241,0,2005,1,44.463455,-8.730621,
1242,0,2005,4,-33.234436,43.92246,
1243,0,2005,0,-35.35256,55.644714,
1244,0,2005,4,-3.8407638,9.396105,
1245,0,2005,3,-38.689297,7.404795,
1246,0,2005,1,-2.1936111,36.99901,
1247,0,2005,1,-1.7638471,32.3324,
1248,0,2005,10,-32.358143,6.4795866,
1249,0,2005,0,-61.163616,36.66566,
1250,0,2005,5,-21.758654,-0.5823268,
1251,0,2005,2,-48.453575,-4.443472,
1252,0,2005,3,-42.594116,13.836204,
1254,0,2005,14,-40.495667,-20.486948,
1255,0,2005,6,-9.422096,50.50943,
1256,0,2005,1,-64.90198,36.70684,
1257,0,2005,5,-63.868423,34.191734,
1258,0,2005,1,-35.67321,26.025436,
1259,0,2005,1,4.928932,32.619408,
1260,0,2005,7,-0.21482854,57.993717,
1261,0,2005,4,-9.232264,38.981956,
1262,0,2005,8,15.769612,-17.390373,
1263,0,2005,0,-49.38052,-26.242575,
1264,0,2005,14,25.307997,-46.70968,
1266,0,2005,2,-10.809189,48.61802,
1267,0,2005,14,-14.8888035,-36.637524,
1268,0,2005,0,8.358411,37.802715,
1269,0,2005,2,21.991432,25.914068,
1270,0,2005,18,-32.704956,-46.576736,
1271,0,2005,0,-62.927113,15.835933,
1272,0,2005,15,10.092785,-8.000801,
1273,0,2005,7,-23.93279,57.751232,
1274,0,2005,0,-18.69997,-1.8005301,
1275,0,2005,2,-15.38906,24.668766,
1276,0,2005,5,-40.65452,-2.7697763,
1277,0,2005,4,-56.889126,7.3771963,
1278,0,2005,7,-14.243423,35.527122,
1279,0,2005,3,44.16308,-17.67014,
1280,0,2005,4,-45.409767,22.432045,
1281,0,2005,1,-8.465799,37.01119,
1283,0,2005,5,-42.49718,4.8691545,
1284,0,2005,1,-3.706543,66.80436,
1285,0,2005,3,-49.547054,-14.212568,
1286,0,2005,16,-33.931343,-23.139202,
1288,0,2004,8,-11.625338,35.647404,
1289,2,2004,17,80.57195,-11.804423,
1290,0,2004,1,-31.98437,44.576847,
1291,2,2004,9,40.560604,15.019946,
1292,2,2004,13,50.47816,4.2083397,
1293,0,2004,1,-60.774364,15.154007,
1295,2,2004,5,69.40287,-15.122899,
1297,0,2004,5,-12.003435,39.277695,
1299,2,2004,4,77.72501,-24.303339,
1303,2,2004,12,76.47818,-17.90324,
1306,2,2004,28,42.584003,-1.9109991,
1310,0,2004,1,-31.237701,56.831467,
1311,2,2004,20,48.332726,25.07322,
1313,0,2004,1,-61.16609,5.951818,
1315,0,2004,5,-18.952602,-0.21362014,
1320,0,2004,3,-1.7532693,16.056852,
1321,0,2004,0,-13.452507,-22.564318,
1322,0,2004,2,-31.232092,54.68882,
1325,0,2004,1,8.653113,31.301731,
1326,0,2004,4,-8.455697,68.96076,
1327,2,2004,4,28.528112,-41.112404,
1328,0,2004,3,-61.220867,-7.069968,
1329,2,2004,6,26.07722,-26.346422,
1331,2,2004,4,37.374077,-20.657957,
1334,2,2004,1,23.118477,-42.49918,
1337,0,2004,0,-34.1306,61.143257,
1339,0,2004,1,-28.670689,22.473495,
1340,0,2004,1,-41.817123,-16.896679,
1341,2,2004,21,50.315033,21.572184,
1342,0,2004,2,-1.9120162,32.382687,
1343,0,2004,0,-17.378853,6.019187,
1344,0,2004,2,-35.020912,-2.890313,
1348,0,2004,2,-47.39955,-21.371437,
1350,0,2004,13,-29.886362,-21.624956,
1354,0,2004,1,11.522765,-13.294645,
1355,0,2004,1,-43.47227,-4.957825,
1357,0,2004,6,-62.539806,-9.052266,
1361,0,2004,5,-54.755398,-0.5816212,
1362,0,2004,1,4.8177557,31.750834,
1364,2,2004,9,30.50983,-13.411939,
1366,0,2004,0,-15.31527,-18.729778,
1367,0,2004,3,-44.707428,56.385098,
1370,0,2004,6,-14.715554,17.786474,
1371,0,2004,1,-33.19408,-6.665756,
1372,0,2004,8,-23.446417,4.6420116,
