id,x,y,year,country,people,tech,counts
15815,-64.78396,81.04788,1976,IL,2,4,10
4902,-64.78489,81.066475,1973,US,1,6,0
13783,-11.090222,11.363637,1976,DE,5,6,2
14525,79.735016,43.07926,1976,US,2,6,7
5466,-56.78591,-14.833161,1973,US,1,6,0
14816,-8.989583,86.29265,1976,DE,3,4,2
8519,-8.998759,86.3052,1974,DE,3,4,0
16908,-8.993931,86.29796,1977,JP,3,4,6
16365,-46.780766,-72.09619,1977,DE,3,4,6
6055,-28.068708,-55.398327,1974,US,2,4,0
13788,-28.04431,-55.38469,1976,JP,3,4,5
13802,-28.050821,-55.393185,1976,JP,3,5,4
19207,36.486923,-16.755445,1977,US,2,1,6
6914,36.500072,-16.757715,1974,US,2,6,0
14530,83.913536,35.787464,1976,US,2,6,2
7516,83.91782,35.791878,1974,US,2,6,0
15910,63.252895,-46.460823,1977,US,2,5,6
10393,63.249878,-46.443382,1975,US,2,5,2
13796,-35.805283,38.544056,1976,US,1,6,6
13797,-35.833027,38.54352,1976,US,2,6,3
17562,-35.832592,38.540318,1977,US,1,6,3
15334,-15.183672,-29.13553,1976,US,1,6,6
4656,-15.180366,-29.138412,1973,US,1,6,0
14323,-15.186741,-29.134468,1976,DE,3,5,7
10334,-77.63214,-58.988224,1975,JP,3,5,9
19159,-77.6313,-58.988598,1977,JP,3,5,3
17673,-77.63097,-58.99156,1977,JP,3,5,6
11099,-77.62868,-58.992092,1975,US,2,1,12
11522,23.246666,4.601896,1975,JP,3,5,12
13803,-1.2768755,31.954832,1976,US,2,5,2
14986,-7.4740734,-87.40421,1976,JP,1,5,12
8525,-7.5434923,-87.44361,1974,US,2,5,0
10335,-7.5599546,-87.43668,1975,US,2,5,6
6562,-7.524414,-87.43122,1974,US,2,5,0
6382,-7.507674,-87.41874,1974,US,2,5,0
13805,-7.5530205,-87.445305,1976,DE,3,5,8
2833,-10.121398,95.22504,1972,US,2,5,0
3865,-85.87365,10.116538,1972,DE,1,5,0
15513,-85.84611,10.109954,1976,US,2,6,9
391,25.500738,-22.20395,1967,US,2,6,0
16222,25.54395,-22.279974,1977,US,2,5,13
13816,25.539015,-22.268082,1976,US,2,5,9
15003,25.403732,-22.065737,1976,DE,3,5,6
14771,33.39635,-75.069016,1976,US,2,5,6
2342,33.379307,-75.01906,1971,JP,3,3,0
5245,-15.495447,42.053013,1973,US,1,4,0
4050,13.354374,67.40454,1973,US,2,4,0
14184,-19.959148,49.12544,1976,US,2,4,3
9505,-19.951588,49.125175,1975,US,2,4,7
1201,-19.950783,49.132473,1970,US,2,4,0
14316,-19.948717,49.122658,1976,US,2,4,6
6108,-19.948843,49.13349,1974,US,2,4,0
2925,-19.951273,49.11958,1972,US,2,4,0
2519,-67.36236,-3.4642766,1971,US,2,1,0
3191,-67.343185,-3.5096183,1972,SU,1,1,0
6285,-67.34613,-3.5099473,1974,US,2,4,0
14343,-67.34827,-3.4960787,1976,JP,3,2,6
16597,-67.34703,-3.5038195,1977,US,2,2,8
7263,-67.36506,-3.3881936,1974,JP,3,5,0
14783,90.956474,42.588787,1976,US,2,5,4
8704,90.979996,42.57628,1974,JP,3,5,0
13968,-63.446312,65.4942,1976,JP,3,5,10
16050,-63.44484,65.494446,1977,US,2,6,7
