source,target,five
10573,3994,
10574,4100,
10574,7124,
10578,2969,
10578,2970,
10580,2876,
10580,3004,
10580,4104,
10580,4265,
10580,5055,
10584,2913,
10584,5012,
10584,5233,
10585,2815,
10585,3128,
10585,4492,
10587,154,
10587,1489,
10590,3441,
10590,3978,
10592,1152,
10592,1270,
10593,6400,
10598,1267,
10598,2721,
10598,3779,
10598,5324,
10598,6873,
10604,404,
10604,555,
10607,1244,
10607,1492,
10608,5305,
10608,5426,
10608,5940,
10610,729,
10610,5992,
10612,3691,
10613,980,
10613,1529,
10625,973,
10625,1354,
10625,1445,
10625,5489,
10629,5869,
10630,3050,
10631,3050,
10636,1134,
10636,1386,
10638,42,
10638,806,
10638,1207,
10638,1353,
10638,1839,
10638,2068,
10638,2291,
10638,3056,
10638,3392,
10639,2282,
10639,2404,
10639,2405,
10639,2406,
10639,2688,
10639,3357,
10649,110,
10649,615,
10649,1182,
10649,2055,
10649,2225,
10649,6109,
10649,7237,
10649,7827,
10650,2886,
10650,6228,
10653,3317,
10653,4643,
10653,5158,
10653,6554,
10655,973,
10655,1161,
10655,2677,
10655,4825,
10655,7941,
10658,3588,
10660,1397,
10660,1945,
10660,1986,
10660,2651,
10660,4226,
10660,6191,
10661,2191,
10661,2425,
10661,5166,
10661,5354,
10661,7582,
10663,1573,
10663,1997,
10663,3751,
10664,92,
10664,450,
10665,5907,
10665,7216,
10668,4482,
10673,2077,
10673,2253,
10673,3555,
10673,3645,
10673,4822,
10673,6936,
10674,2876,
10694,2205,
10694,2600,
10701,147,
10701,1392,
10701,6774,
10703,2327,
10703,3186,
10703,4448,
10703,6367,
10703,7012,
10704,3707,
10704,4612,
10706,1190,
10706,4475,
10707,797,
10708,797,
10709,797,
10709,6171,
10709,6239,
10711,2059,
10711,2757,
10712,3100,
10712,3123,
10713,379,
10713,1281,
10713,2178,
10713,6512,
10714,3177,
10715,3568,
10715,5443,
10716,3004,
10716,4378,
10716,4747,
10717,3673,
10717,4659,
10717,7736,
10720,4659,
10724,1433,
10724,1471,
10724,1547,
10724,1790,
10724,2478,
10724,4356,
10724,6567,
10725,14,
10725,875,
10725,2550,
10726,230,
10726,276,
10726,333,
10726,444,
10726,1068,
10726,1187,
10726,2095,
10726,2318,
10726,5433,
10729,1022,
10732,7475,
10733,5,
10733,853,
10733,1447,
10733,1887,
10733,3718,
10735,3718,
10735,4065,
10735,5592,
10736,576,
10736,3373,
10741,2913,
10742,4496,
10742,4709,
10742,4798,
10742,5016,
10742,5777,
10746,4596,
10746,4920,
10746,6024,
10749,573,
10749,1558,
10749,3529,
10749,7023,
10752,2131,
10752,3773,
10753,1773,
10753,2067,
10753,6993,
10754,3050,
10754,4754,
10755,3050,
10756,1388,
10762,537,
10762,2774,
10763,4643,
10763,4946,
10763,5856,
10763,7457,
10763,8566,
10764,1080,
10764,1942,
10764,4027,
10764,6853,
10766,6058,
10766,6730,
10768,49,
10768,7581,
10769,49,
10770,775,
10770,5382,
10771,1057,
10771,1255,
10771,1591,
10777,4705,
10785,1779,
10785,1853,
10785,3286,
10785,3952,
10785,5331,
10788,2739,
10791,5331,
10812,1047,
10812,2266,
10812,4533,
10816,330,
10817,306,
10817,322,
10817,2241,
10820,4659,
10820,6335,
10821,1331,
10822,316,
10822,461,
10822,1095,
10822,1921,
10822,6733,
10823,1923,
10824,4659,
10824,6114,
10829,2516,
10829,3006,
10829,3997,
10834,3615,
10846,6974,
10847,449,
10847,2245,
10847,3260,
10847,3747,
10850,1097,
10850,1545,
10850,3810,
10850,5620,
10853,1801,
10853,1968,
10853,2682,
10853,2909,
10853,3031,
10853,3652,
10853,3847,
10853,5770,
10859,3286,
10860,5143,
10860,6258,
10864,2417,
10864,2689,
10865,208,
10865,634,
10865,1437,
10865,2047,
10865,5730,
10867,5730,
10868,1685,
10868,3922,
10868,5081,
10877,395,
10877,892,
10877,2348,
10882,1954,
10883,6163,
10883,7619,
10884,4901,
10893,3099,
10893,4584,
10894,2908,
10895,9025,
10897,4659,
10897,5862,
10897,6296,
10897,6627,
10901,5869,
10902,4482,
10902,7298,
10903,1633,
10903,2146,
10903,2593,
10903,2746,
10903,3758,
10903,6118,
10903,6182,
10903,6518,
10909,769,
10909,1820,
10909,3611,
10909,4487,
10909,4488,
10911,1875,
10911,5114,
10912,3718,
10912,7743,
10915,380,
10915,1007,
10915,1319,
10915,2184,
10915,2601,
10915,2898,
10915,5438,
10916,2815,
10916,3497,
10918,1354,
10918,1765,
10918,2138,
10918,3159,
10918,3617,
10918,4240,
10918,4568,
10918,5924,
10921,813,
10921,4171,
10929,2683,
10929,2770,
10929,3311,
10929,5498,
10929,5554,
10929,7548,
10930,3773,
10930,4009,
10930,4719,
10930,5333,
10931,1692,
10931,3533,
10931,5746,
10932,1692,
10933,1692,
10934,1692,
10934,3998,
10934,6117,
10935,1692,
10936,1692,
10937,5592,
10941,3009,
10941,3526,
10941,6845,
10945,1792,
10947,3284,
10947,5543,
10948,84,
10948,280,
10948,1295,
10950,196,
10950,269,
10950,4020,
10951,1370,
10951,4943,
10953,7457,
10954,7136,
10955,936,
10955,4349,
10957,3,
10958,5105,
10960,931,
10964,4596,
10964,5632,
10968,5171,
10968,6312,
10968,7040,
10973,330,
10973,5407,
10973,7691,
10974,1401,
10975,573,
10975,1036,
10975,1136,
10975,1531,
10975,6524,
10979,3887,
10979,4081,
10979,4174,
10979,4324,
10979,6316,
10981,3978,
10995,5940,
10996,941,
10996,1135,
10996,4246,
10996,4642,
10998,4862,
11000,698,
11000,1381,
11000,3316,
11001,3232,
11001,3655,
11001,6196,
11004,6169,
11005,1705,
11005,3171,
11005,8153,
11006,5662,
11006,7626,
11006,8688,
11007,1032,
11007,1398,
11008,114,
11008,115,
11008,2984,
11009,2041,
11009,4142,
11009,5903,
11010,49,
11010,422,
11010,7668,
11012,4659,
11012,6385,
11013,4659,
11013,7779,
11013,8576,
11013,8691,
11014,2822,
11014,4916,
11014,5747,
11015,4100,
11016,2841,
11017,2275,
11017,3753,
11019,2783,
11019,4358,
11034,2278,
11034,3160,
11034,5240,
11039,1437,
11039,1550,
11039,2211,
11046,1692,
11050,5224,
11053,2041,
11053,2801,
11053,5528,
11053,8477,
11054,2041,
11057,4616,
11057,5602,
11057,7175,
11058,1063,
11058,2127,
11058,3424,
11063,1281,
11063,2658,
11064,800,
11067,1589,
11067,2069,
11067,3646,
11067,4426,
11067,6855,
11072,15,
11074,5662,
11076,843,
11077,2227,
11077,2732,
11077,4121,
11077,4258,
11077,6336,
11077,6791,
11077,7299,
11078,5263,
11080,4659,
11080,4748,
11081,7124,
11082,1786,
11082,5789,
11086,244,
11086,1442,
11086,1698,
11086,1764,
11086,5226,
11086,5311,
11091,2010,
11092,2327,
11095,1007,
11100,2110,
11100,4276,
11101,4276,
11102,123,
11102,403,
11102,7048,
11102,7269,
11102,7381,
11102,8530,
11103,1388,
11103,5332,
11103,7312,
11107,276,
11107,490,
11107,737,
11108,1914,
11110,1353,
11110,1884,
11110,3268,
11110,4109,
11110,5241,
11112,4953,
11112,5168,
11112,6459,
11112,7001,
11113,7216,
11114,5426,
11114,8568,
11117,1644,
11117,2530,
11117,4467,
11120,2016,
11120,2533,
11120,3169,
11120,3275,
11120,7493,
11122,6258,
11124,2418,
11124,2884,
11130,354,
11130,2005,
11130,2939,
11130,4727,
11134,657,
11134,1830,
11135,1489,
11135,2281,
11138,5805,
11142,100,
11142,376,
11142,795,
11142,1465,
11142,1620,
11142,2779,
11143,316,
11143,1834,
11144,2059,
11144,2101,
11146,4832,
11147,1454,
11147,2560,
11147,3710,
11147,4655,
11147,4921,
11147,7423,
11148,6792,
11153,4703,
11154,1341,
11155,3009,
11155,6465,
11155,7390,
11157,59,
11157,160,
11157,1148,
11157,1653,
11157,2916,
11157,4706,
11159,4313,
11160,170,
11160,522,
11166,4160,
11166,4534,
11169,3330,
11169,4713,
11172,36,
11174,5331,
11174,6765,
11179,2854,
11180,438,
11180,598,
11180,1085,
11182,1808,
11182,2032,
11182,2962,
11182,3400,
11182,3472,
11182,3508,
11182,5454,
11183,7164,
11185,1768,
11185,1953,
11185,4897,
11187,555,
11188,1830,
11188,7618,
11189,1831,
11189,8314,
11190,1831,
11190,2084,
11194,334,
11194,345,
11194,383,
11194,515,
11194,519,
11194,2676,
11194,6851,
11194,7620,
11196,483,
11196,658,
11196,1796,
11196,3068,
11196,6333,
11196,6410,
11197,1715,
11197,1977,
11197,2435,
11197,4348,
11203,597,
11203,732,
11205,284,
11205,539,
11205,1132,
11205,4028,
11208,486,
11208,4041,
11208,5175,
11210,4709,
11210,6204,
11213,4226,
11213,7508,
11214,3551,
11215,98,
11215,2255,
11216,3177,
11219,6114,
11220,4659,
11220,6010,
11221,5909,
11222,5909,
11223,1734,
11223,1789,
11223,2910,
11224,2160,
11224,4551,
11224,4792,
11227,5171,
11228,1982,
11228,2612,
11228,4726,
11229,1273,
11229,1870,
11229,4210,
11229,4211,
11232,1710,
11232,2249,
11235,140,
11235,6190,
11241,356,
11241,3129,
11242,5828,
11242,5854,
11242,8029,
11245,813,
11245,1206,
11249,1760,
11249,4629,
11250,5443,
11258,1773,
11258,2529,
11258,3114,
11259,3534,
11259,7949,
11259,8049,
11260,1534,
11260,1763,
11260,2670,
11260,2719,
11260,3094,
11260,3926,
11260,5724,
11262,2884,
11262,5750,
11275,6367,
11276,1724,
11276,5942,
11276,6674,
11276,7504,
11276,7873,
11276,8270,
11276,9194,
11277,3509,
11278,154,
11278,232,
11278,341,
11278,353,
11278,691,
11278,801,
11278,998,
11278,1236,
11278,1237,
11278,1369,
11278,1946,
11278,2045,
11280,89,
11280,117,
11280,1026,
11282,5305,
11282,5348,
11282,5804,
11282,7458,
11282,7461,
11283,213,
11283,1728,
11283,6168,
11285,2101,
11285,2366,
11285,4430,
11286,4950,
11287,5906,
11289,4659,
11289,5169,
11289,9484,
11292,5311,
11293,424,
11293,722,
11293,745,
11293,3057,
11295,3009,
11296,850,
11296,2125,
11296,2912,
11296,5051,
11296,5534,
11297,2677,
11302,4041,
11302,5633,
11305,245,
11308,4534,
11310,1914,
11311,6077,
11313,4007,
11313,4088,
11313,4857,
11313,4968,
11314,2146,
11315,1692,
11320,7559,
11328,3114,
11328,4221,
11333,467,
11333,529,
11333,1192,
11333,2703,
11336,2110,
11336,5340,
11339,995,
11339,3370,
11339,3456,
11339,6727,
11339,7170,
11339,7400,
11346,3707,
11346,3861,
11346,4138,
11346,5430,
11347,600,
11347,636,
11347,1488,
11347,1746,
11347,2052,
11347,2192,
11347,3950,
11348,4053,
11348,5702,
11349,678,
11349,873,
11349,5525,
11351,4226,
11351,4543,
11351,6060,
11354,2800,
11354,5904,
11354,6683,
11355,7618,
11356,3534,
11356,4205,
11357,6177,
11357,6466,
11358,5909,
11358,7121,
11358,7782,
11359,3652,
11359,3752,
11359,3933,
11359,4123,
11359,6514,
11361,202,
11361,675,
11361,1186,
11361,1360,
11363,1291,
11363,8323,
11367,6880,
11369,6804,
11370,1274,
11370,4836,
11372,4004,
11375,1357,
11376,9063,
11379,193,
11381,2737,
11381,6357,
11384,3779,
11388,3788,
11388,4733,
11393,5977,
11401,1127,
11401,4431,
11402,1836,
11402,6423,
11405,4013,
11405,5984,
11408,2166,
11408,2376,
11408,2436,
11408,2574,
11408,2674,
11408,2849,
11411,7175,
11417,5149,
11417,6409,
11417,7006,
11421,1954,
11421,5801,
11423,3887,
11423,6085,
11424,311,
11424,2283,
11426,2504,
11426,4248,
11428,1370,
11430,2473,
11430,5896,
11431,1562,
11431,6063,
11436,3588,
11436,4650,
11436,6237,
11436,7296,
11437,372,
11437,1355,
11437,1631,
11438,319,
11438,348,
11438,6732,
11438,7519,
11439,316,
11439,2038,
11440,2310,
11440,3000,
11440,4257,
11441,4226,
11442,521,
11442,2214,
11442,2514,
11442,2546,
11442,5219,
11444,3100,
11444,3346,
11448,4842,
11448,7737,
11450,2058,
11451,2160,
11451,3961,
11453,2144,
11453,4552,
11453,5866,
11453,6798,
11454,1167,
11454,4212,
11456,629,
11456,1258,
11456,1508,
11456,4063,
11457,1837,
11458,5,
11458,594,
11458,1168,
11458,1301,
11458,1509,
11458,1924,
11458,3308,
11458,3725,
11461,1540,
11462,2913,
11464,524,
11468,5828,
11469,3009,
11469,3190,
11469,3982,
11469,5975,
11469,6016,
11469,6711,
11470,6258,
11475,307,
11475,2265,
11475,3243,
11475,4720,
11476,316,
11476,355,
11476,421,
11478,3160,
11478,6307,
11482,3330,
11482,3630,
11482,3634,
11482,4282,
11482,4855,
11482,6995,
11483,1448,
11484,1892,
11484,2442,
11484,5142,
11484,5689,
11484,7030,
11484,7587,
11487,3392,
11487,4008,
11487,6347,
11490,6316,
11491,4013,
11491,4766,
11491,7719,
11492,168,
11492,492,
11492,808,
11492,838,
11492,2747,
11492,3365,
11493,4616,
11494,4616,
11501,1710,
11502,3186,
11502,3742,
11504,7458,
11507,658,
11507,993,
11508,4029,
11508,6785,
11509,1864,
11513,2608,
11514,585,
11514,2065,
11514,2477,
11514,2548,
11514,2892,
11514,4392,
11514,6865,
11515,4912,
11516,5623,
11517,5263,
11517,8109,
11518,5906,
11519,5909,
11519,6921,
11519,9523,
11520,3883,
11520,4189,
11524,3552,
11525,3754,
11526,2563,
11526,6386,
11527,230,
11529,823,
11530,576,
11530,653,
11530,830,
11530,1105,
11530,2116,
11530,6575,
11531,2500,
11531,2716,
11531,3900,
11531,4665,
11532,5993,
11536,2737,
11539,1218,
11540,4534,
11542,3567,
11551,3779,
11551,4851,
11551,4987,
11568,1462,
11568,1731,
11568,2626,
11568,3426,
11568,6907,
11569,7164,
11570,4607,
11572,2161,
11574,657,
11574,867,
11574,959,
11575,154,
11575,1474,
11576,201,
11576,479,
11576,1045,
11576,6279,
11576,7729,
11576,8272,
11577,106,
11577,260,
11577,975,
11577,2112,
11578,5804,
11578,6106,
11578,6234,
11578,6543,
11583,1114,
11583,1142,
11586,4123,
11586,7073,
11587,3293,
11589,3293,
11591,6286,
11592,931,
11592,4781,
11593,2112,
11593,5217,
11594,396,
11594,785,
11594,3518,
11595,5256,
11597,5909,
11598,4659,
11598,7178,
11598,7784,
11599,5909,
11600,5909,
11601,2909,
11601,5211,
11603,1290,
11603,3515,
11604,2160,
11604,7026,
11605,6386,
11606,7030,
11610,1190,
11610,1654,
11610,6306,
11612,573,
11612,726,
11612,1126,
11612,1143,
11612,6582,
11612,7642,
11613,2760,
11623,276,
11623,535,
11623,865,
11623,1580,
11623,1988,
11623,2298,
11623,2580,
11623,2581,
11623,3575,
11623,7927,
11624,1301,
11624,2413,
11624,3409,
11624,3503,
11625,10063,
11627,492,
11627,2029,
11627,2918,
11627,3141,
11627,3276,
11629,86,
11629,425,
11629,1844,
11629,1952,
11630,425,
11630,866,
11630,2748,
11631,324,
11631,1473,
11632,2626,
11632,4223,
11632,5188,
11632,7270,
11632,8144,
11633,67,
11634,7012,
11635,6409,
11636,672,
11636,763,
11636,7663,
11636,8367,
11637,11282,
11638,2281,
11638,3799,
11640,649,
11640,908,
11640,2329,
11642,658,
11645,878,
11645,2072,
11649,7298,
11651,2338,
11652,5811,
11653,5811,
11653,8157,
11653,9157,
11655,250,
11655,397,
11655,844,
11655,3347,
11656,5474,
11656,6381,
11656,8284,
11656,8416,
11657,4378,
11657,4547,
11657,4833,
11658,4842,
11659,2515,
11659,7321,
11660,5909,
11660,7634,
11662,1050,
11662,2829,
11662,2870,
11662,3296,
11662,7182,
11663,215,
11663,858,
11663,983,
11663,1021,
11663,2894,
11663,3014,
11664,6423,
11665,982,
11665,1058,
11665,5386,
11665,6686,
11666,757,
11666,6011,
11667,2654,
11668,6590,
11671,2913,
11671,5969,
11673,1582,
11673,2653,
11673,3291,
11673,4415,
11675,1771,
11680,296,
11680,841,
11680,1666,
11680,4848,
11680,7541,
11685,2047,
11685,2956,
11687,2957,
11687,3419,
11687,7377,
11688,4276,
11689,2957,
11690,2110,
11691,2956,
11691,4715,
11693,1812,
11693,2523,
11693,2657,
11693,7190,
11699,6123,
11702,2683,
11702,4575,
11702,4763,
11706,1491,
11706,1707,
11706,3180,
11707,6359,
11707,8309,
11707,9464,
11708,3998,
11714,2307,
11714,4503,
11715,6673,
11715,8366,
11716,247,
11716,3230,
11716,5698,
11716,8517,
11717,608,
11717,810,
11717,1862,
11719,5426,
11721,4053,
11721,5948,
11722,8968,
11724,5310,
11728,4659,
11728,6422,
11732,7784,
11732,9527,
11733,1057,
11733,6247,
11734,2092,
11734,2274,
11734,4373,
11734,4955,
11734,8289,
11735,4356,
11735,5510,
11735,5961,
11737,126,
11737,6639,
11738,6190,
11740,679,
11740,1876,
11740,7902,
11746,409,
11746,734,
11746,736,
11746,1655,
11749,4240,
11749,6592,
11753,3392,
11753,3662,
11753,5017,
11756,860,
11756,1174,
11756,1425,
11756,2795,
11757,5016,
11759,2010,
11759,2844,
11759,5918,
11759,8549,
11763,1836,
11764,1692,
11764,4631,
11764,6142,
11768,401,
11769,723,
11769,1335,
11769,1810,
11769,2669,
11769,3362,
11769,4133,
11769,4678,
11769,7992,
11773,4955,
11773,5595,
11773,7249,
11773,7496,
11774,1078,
11774,2397,
11774,2490,
11774,3140,
11774,4704,
11774,5772,
11774,6569,
11774,7901,
11774,8265,
11784,2956,
11786,3728,
11786,4334,
11787,4862,
11787,7501,
11788,1127,
11788,2173,
11788,3283,
11789,6907,
11789,9142,
11791,84,
11791,130,
11793,1550,
11793,2832,
11793,2857,
11793,3254,
11793,5067,
11793,6444,
11794,1063,
11794,4335,
11795,2683,
11798,3645,
11798,4057,
11798,4530,
11798,5345,
11800,383,
11800,456,
11800,974,
11800,2629,
11800,2753,
11804,2735,
11804,5436,
11805,1695,
11806,528,
11806,8372,
11808,6673,
11809,4742,
11809,5163,
11810,236,
11810,816,
11810,1083,
11810,4477,
11811,158,
11811,227,
11811,408,
11811,2189,
11811,2943,
11811,3236,
11811,6416,
11812,5472,
11813,528,
11813,6458,
11813,7075,
11814,2041,
11814,7892,
11815,6791,
11816,1858,
11816,3460,
11816,5307,
11817,798,
11817,2079,
11817,2781,
11817,5955,
11817,7472,
11819,4916,
11819,5960,
11820,4659,
11822,2634,
11823,7026,
11824,2910,
11825,2016,
11826,858,
11826,3165,
11826,5476,
11828,230,
11828,342,
11828,846,
11828,855,
11828,1059,
11828,1231,
11828,1457,
11828,2617,
11828,3577,
11829,2654,
11829,7306,
11830,238,
11830,3714,
11830,4039,
11831,66,
11831,185,
11831,929,
11831,1035,
11831,2379,
11831,2445,
11836,8900,
11837,3617,
11837,6525,
11837,7405,
11839,6113,
11841,3090,
11842,4282,
11842,5596,
11843,535,
11843,1208,
11843,1483,
11846,5592,
11846,6050,
11847,3662,
11847,7605,
11848,5977,
11851,1933,
11851,7128,
11853,2857,
11853,2979,
11853,4603,
11853,5026,
11853,7454,
11855,3994,
11855,5652,
11858,6409,
11859,5026,
11862,3912,
11862,7693,
11865,3288,
11865,7664,
11866,1047,
11866,1747,
11867,5305,
11868,5804,
11868,7070,
11869,5426,
11869,6776,
11870,5807,
11870,6412,
11870,8518,
11872,1584,
11872,5693,
11873,7237,
11874,6170,
11876,3691,
11879,5430,
11879,7670,
11880,4659,
11880,7836,
11881,3673,
11881,3947,
11881,5265,
11881,6065,
11881,6924,
11884,3031,
11885,4659,
11885,7839,
11886,4547,
11886,5111,
11886,5956,
11886,7077,
11886,8627,
11888,1021,
11888,1427,
11888,1938,
11888,2772,
11888,4018,
11888,7189,
11889,2317,
11889,5572,
11889,5913,
11889,9629,
11890,982,
11893,14,
11893,1502,
11893,2911,
11893,3591,
11893,4484,
11894,124,
11894,233,
11894,275,
11894,799,
11894,6072,
11895,1081,
11896,2814,
11897,2716,
11897,2762,
11899,4530,
11901,7164,
11903,5592,
11903,8118,
11903,8746,
11904,1122,
11907,4848,
11910,3661,
11913,4463,
11916,2435,
11917,405,
11917,939,
11917,1344,
11917,1693,
11917,3836,
11922,2683,
11922,2845,
11922,4884,
11923,4763,
11923,5738,
11923,6827,
11924,1610,
11924,1706,
11927,4256,
11928,649,
11928,1630,
11928,1766,
11928,1795,
11928,7288,
11931,3662,
11933,3586,
11933,6781,
11934,2937,
11936,2748,
11936,4814,
11940,5067,
11940,5336,
11940,5395,
11940,7453,
11943,8873,
11945,1492,
11945,2487,
11945,3214,
11945,7067,
11945,7115,
11950,1487,
11950,1815,
11950,2630,
11951,4053,
11952,3515,
11952,3647,
11952,4224,
11952,4649,
11952,8215,
11954,206,
11954,332,
11955,4643,
11956,1715,
11956,3744,
11957,236,
11957,254,
11957,459,
11957,477,
11957,595,
11957,814,
11957,7887,
11958,5528,
11958,6841,
11959,3823,
11959,4872,
11959,5665,
11959,5709,
11960,1057,
11960,1756,
11960,3076,
11961,6922,
11964,7121,
11965,2634,
11966,4358,
11966,7957,
11967,4955,
11967,6685,
11968,3237,
11968,6566,
11970,1633,
11970,3052,
11970,3325,
11970,8528,
11972,1301,
11972,2147,
11973,1623,
11975,4261,
11978,1063,
11978,6253,
11979,3617,
11979,4516,
11981,1474,
11981,3058,
11982,306,
11985,3268,
11985,5119,
11989,1689,
11989,1823,
11989,5285,
11989,5590,
11990,4715,
11990,5090,
11990,5396,
11991,1579,
11991,3020,
11991,3022,
11992,3978,
11994,4174,
11999,2402,
11999,4311,
11999,7202,
11999,7410,
12003,541,
12006,3330,
12006,3332,
12008,888,
12008,946,
12008,1314,
12008,3502,
12008,4080,
12008,5586,
12008,6134,
12009,4049,
12014,10608,
12020,8779,
12021,2697,
12021,2934,
12021,4408,
12023,3509,
12024,3317,
12026,5348,
12026,5522,
12026,6973,
12028,1617,
12028,1955,
12028,7463,
12028,7730,
12029,7073,
12030,236,
12030,310,
12030,435,
12030,905,
12030,1461,
12030,1691,
12030,2311,
12030,2965,
12030,3271,
12030,4545,
12030,5353,
12030,5953,
12030,7241,
12031,2059,
12031,2731,
12031,3821,
12031,6241,
12031,6508,
12032,4596,
12032,6659,
12034,3209,
12034,7357,
12035,1445,
12035,2149,
12035,3406,
12038,2442,
12038,6517,
12047,1190,
12050,929,
12050,3414,
12050,3826,
12050,7701,
12051,3497,
12051,4128,
12051,4270,
12051,4368,
12051,4846,
12056,199,
12056,503,
12056,3303,
12060,5586,
12060,7375,
12060,7543,
12060,7853,
12063,4329,
12063,5287,
12063,6133,
12063,7651,
12066,4555,
12068,403,
12070,4373,
12070,4465,
12070,6405,
12070,7923,
12070,8086,
12071,2402,
12072,3630,
12073,3180,
12073,6981,
12074,1321,
12074,3019,
12076,2746,
12076,3018,
12076,3029,
12076,4412,
12077,2418,
12077,5594,
12077,7856,
12079,5265,
12079,5957,
12079,6244,
12079,6460,
12081,3568,
12081,4685,
12082,4095,
12086,2354,
12086,2625,
12087,77,
12088,3511,
12089,6284,
12090,5995,
12095,2715,
12095,2963,
12095,5109,
12098,7175,
12099,6061,
12099,6510,
12100,4659,
12101,5265,
12101,5813,
12101,6009,
12101,6298,
12103,1698,
12103,1869,
12103,2060,
12103,7682,
12104,4356,
12104,5106,
12104,5267,
12104,7305,
12105,1442,
12105,1652,
12107,731,
12107,750,
12108,1099,
12109,1654,
12109,2390,
12109,3382,
12109,5576,
12110,435,
12110,639,
12111,4912,
12113,6907,
12114,4950,
12114,7716,
12114,8247,
12116,2719,
12116,3438,
12116,4925,
12117,2857,
12134,1493,
12134,2805,
12134,3431,
12134,3585,
12134,5159,
12134,5803,
12134,7773,
12136,7730,
12136,8435,
12138,678,
12138,1018,
12138,3235,
12138,3870,
12138,6504,
12139,4257,
12141,6922,
12147,752,
12147,903,
12148,847,
12148,1197,
12149,4408,
12150,1708,
12150,3554,
12150,8054,
12150,8631,
12155,6409,
12155,6462,
12155,9836,
12157,3657,
12157,5717,
12159,48,
12159,1568,
12159,6469,
12161,4857,
12161,5545,
12161,5680,
12162,813,
12162,2279,
12162,2809,
12165,6993,
12166,853,
12166,1014,
12166,1930,
12167,634,
12167,1687,
12167,2454,
12167,4132,
12167,5875,
12167,5876,
12171,6423,
12172,5918,
12174,3311,
12174,7925,
12174,8598,
12175,3330,
12175,3333,
12175,5645,
12175,5743,
12177,2683,
12178,4088,
12178,8491,
12179,230,
12179,947,
12179,2572,
12179,5243,
12179,7406,
12181,9084,
12184,5984,
12184,7609,
12184,8197,
12185,7493,
12186,3448,
12186,4634,
12186,8266,
12186,10366,
12187,3140,
12188,3673,
12193,2886,
12193,3973,
12193,5215,
12194,3288,
12195,3316,
12195,3921,
12198,0,
12198,138,
12198,142,
12198,157,
12198,542,
12198,1130,
12200,2424,
12200,4654,
12200,5707,
12200,5765,
12201,841,
12201,1434,
12201,6421,
12203,7949,
12203,8320,
12204,846,
12204,3482,
12204,3967,
12205,6016,
12208,4240,
12210,9194,
12211,8197,
12211,10266,
12213,109,
12213,121,
12213,728,
12213,1066,
12216,5848,
12216,8538,
12217,4534,
12217,4693,
12225,6087,
12225,7197,
12226,3050,
12227,3050,
12227,3157,
12227,3757,
12227,7133,
12232,2683,
12235,1904,
12235,1917,
12235,2049,
12235,6143,
12240,847,
12240,5062,
12240,5824,
12240,6395,
12241,3727,
12241,6808,
12242,1314,
12242,1320,
12242,4570,
12242,5284,
12242,5329,
12242,5442,
12242,5587,
12242,5727,
12242,6652,
12243,4677,
12244,1810,
12244,2696,
12244,3504,
12246,2669,
12246,6953,
12250,2600,
12250,3445,
12250,4577,
12250,5072,
12252,3708,
12264,5804,
12267,1546,
12268,1678,
12268,6552,
12269,2633,
12273,5824,
12273,6632,
12275,6386,
12278,7787,
12279,736,
12279,2259,
12279,2613,
12280,356,
12280,859,
12281,5255,
